,u,i,ts,label,idx
822,215,110,693004.0,0.0,823
823,216,68,693064.0,0.0,824
824,104,216,693093.0,0.0,825
825,215,216,693100.0,0.0,826
826,42,216,693105.0,0.0,827
827,42,217,693126.0,0.0,828
828,104,128,693203.0,0.0,829
829,216,63,693368.0,0.0,830
830,215,110,693466.0,0.0,831
831,177,218,693578.0,0.0,832
832,177,217,693600.0,0.0,833
833,177,219,693759.0,0.0,834
834,104,110,693927.0,0.0,835
835,220,125,694210.0,0.0,836
836,20,110,694337.0,0.0,837
837,64,128,694745.0,0.0,838
838,89,102,694874.0,0.0,839
839,104,169,695056.0,0.0,840
840,104,57,695243.0,0.0,841
841,64,128,695354.0,0.0,842
842,104,57,695392.0,0.0,843
843,215,57,695394.0,0.0,844
844,215,57,695443.0,0.0,845
845,64,128,695595.0,0.0,846
846,52,216,695766.0,0.0,847
847,20,176,696043.0,0.0,848
848,20,110,696071.0,0.0,849
849,45,215,696110.0,0.0,850
850,216,52,696188.0,0.0,851
851,45,215,696372.0,0.0,852
852,20,216,696501.0,0.0,853
853,20,216,696543.0,0.0,854
854,104,176,696961.0,0.0,855
855,45,215,696981.0,0.0,856
856,20,216,697341.0,0.0,857
857,104,176,697377.0,0.0,858
858,215,176,697390.0,0.0,859
859,52,216,697489.0,0.0,860
860,20,216,697513.0,0.0,861
861,215,216,697568.0,0.0,862
862,216,52,697616.0,0.0,863
863,20,216,697721.0,0.0,864
864,97,96,697917.0,0.0,865
865,97,33,698004.0,0.0,866
866,20,216,698005.0,0.0,867
867,97,165,698031.0,0.0,868
868,104,216,698058.0,0.0,869
869,104,216,698225.0,0.0,870
870,20,216,698311.0,0.0,871
871,145,186,698480.0,0.0,872
872,104,169,698586.0,0.0,873
873,221,215,698587.0,0.0,874
874,221,33,698688.0,0.0,875
875,20,216,698700.0,0.0,876
876,145,33,698798.0,0.0,877
877,104,176,699014.0,0.0,878
878,104,176,699105.0,0.0,879
879,176,215,699122.0,0.0,880
880,104,176,699188.0,0.0,881
881,104,176,699303.0,0.0,882
882,104,176,699497.0,0.0,883
883,177,222,699863.0,0.0,884
884,104,99,700378.0,0.0,885
885,4,33,700969.0,0.0,886
886,223,121,701027.0,0.0,887
887,42,223,701053.0,0.0,888
888,42,223,701577.0,0.0,889
889,42,224,702070.0,0.0,890
890,215,176,702246.0,0.0,891
891,42,98,702410.0,0.0,892
892,42,135,702557.0,0.0,893
893,52,216,702626.0,0.0,894
894,37,223,702688.0,0.0,895
895,37,222,702750.0,0.0,896
896,213,67,702940.0,0.0,897
897,97,225,703220.0,0.0,898
898,176,215,703632.0,0.0,899
899,215,176,703682.0,0.0,900
900,226,224,704013.0,0.0,901
901,37,222,704046.0,0.0,902
902,37,215,704086.0,0.0,903
903,177,224,704109.0,0.0,904
904,177,227,704122.0,0.0,905
905,222,162,704140.0,0.0,906
906,37,222,704155.0,0.0,907
907,45,227,704400.0,0.0,908
908,222,162,704540.0,0.0,909
909,37,222,704661.0,0.0,910
910,222,162,704915.0,0.0,911
911,57,215,705095.0,0.0,912
912,222,162,705101.0,0.0,913
913,222,162,705282.0,0.0,914
914,222,162,705582.0,0.0,915
915,162,222,705900.0,0.0,916
916,37,222,706041.0,0.0,917
917,37,215,706109.0,0.0,918
918,222,162,706419.0,0.0,919
919,205,222,706811.0,0.0,920
920,228,27,706942.0,0.0,921
921,212,229,707655.0,0.0,922
922,215,102,708328.0,0.0,923
923,230,231,709137.0,0.0,924
924,221,215,709272.0,0.0,925
925,97,232,709521.0,0.0,926
926,97,233,709582.0,0.0,927
927,104,222,709656.0,0.0,928
928,104,21,709977.0,0.0,929
929,104,87,710039.0,0.0,930
930,221,215,710161.0,0.0,931
931,221,215,710409.0,0.0,932
932,104,67,710562.0,0.0,933
933,213,67,710979.0,0.0,934
934,125,110,711152.0,0.0,935
935,104,186,711468.0,0.0,936
936,213,7,711693.0,0.0,937
937,104,186,711823.0,0.0,938
938,104,9,712035.0,0.0,939
939,64,203,712109.0,0.0,940
940,64,186,712147.0,0.0,941
941,104,94,712482.0,0.0,942
942,64,186,712494.0,0.0,943
943,10,234,714473.0,0.0,944
944,104,234,714542.0,0.0,945
945,10,98,714788.0,0.0,946
946,10,191,714897.0,0.0,947
947,167,235,716377.0,0.0,948
948,70,35,716485.0,0.0,949
949,70,35,716519.0,0.0,950
950,236,192,716553.0,0.0,951
951,70,186,716784.0,0.0,952
952,42,167,718022.0,0.0,953
953,42,33,718085.0,0.0,954
954,4,33,718844.0,0.0,955
955,4,133,718964.0,0.0,956
956,2,31,719326.0,0.0,957
957,42,33,719815.0,0.0,958
958,42,174,719827.0,0.0,959
959,104,167,720600.0,0.0,960
960,64,128,721278.0,0.0,961
961,64,200,721597.0,0.0,962
962,104,167,721905.0,0.0,963
963,64,93,722234.0,0.0,964
964,98,229,722766.0,0.0,965
965,98,229,722766.0,0.0,966
966,104,59,724696.0,0.0,967
967,192,137,725369.0,0.0,968
968,33,59,725821.0,0.0,969
969,132,31,726664.0,0.0,970
970,192,237,726689.0,0.0,971
971,33,238,726870.0,0.0,972
972,10,236,726972.0,0.0,973
973,102,35,727017.0,0.0,974
974,238,33,727038.0,0.0,975
975,98,192,727054.0,0.0,976
976,49,82,727123.0,0.0,977
977,49,82,727128.0,0.0,978
978,176,215,727431.0,0.0,979
979,177,234,727667.0,0.0,980
980,10,102,727681.0,0.0,981
981,49,53,727970.0,0.0,982
982,49,53,727974.0,0.0,983
983,49,176,727996.0,0.0,984
984,53,49,728045.0,0.0,985
985,49,53,728132.0,0.0,986
986,10,178,728351.0,0.0,987
987,98,192,728393.0,0.0,988
988,10,176,728405.0,0.0,989
989,53,49,728405.0,0.0,990
990,176,49,728494.0,0.0,991
991,97,49,728640.0,0.0,992
992,42,33,728672.0,0.0,993
993,10,176,728731.0,0.0,994
994,42,175,728811.0,0.0,995
995,10,176,729108.0,0.0,996
996,49,176,729648.0,0.0,997
997,13,176,729660.0,0.0,998
998,49,53,729740.0,0.0,999
999,176,49,729798.0,0.0,1000
1000,49,176,729822.0,0.0,1001
1001,13,176,729826.0,0.0,1002
1002,13,169,729863.0,0.0,1003
1003,13,176,729888.0,0.0,1004
1004,53,49,729921.0,0.0,1005
1005,176,49,729925.0,0.0,1006
1006,49,53,729974.0,0.0,1007
1007,13,82,729985.0,0.0,1008
1008,13,176,730012.0,0.0,1009
1009,49,176,730033.0,0.0,1010
1010,176,49,730156.0,0.0,1011
1011,13,176,730191.0,0.0,1012
1012,49,176,730213.0,0.0,1013
1013,13,176,730215.0,0.0,1014
1014,53,49,730244.0,0.0,1015
1015,49,53,730318.0,0.0,1016
1016,13,176,730333.0,0.0,1017
1017,176,49,730397.0,0.0,1018
1018,53,49,730414.0,0.0,1019
1019,13,176,730477.0,0.0,1020
1020,49,53,730497.0,0.0,1021
1021,13,176,730512.0,0.0,1022
1022,49,176,730529.0,0.0,1023
1023,13,176,730582.0,0.0,1024
1024,176,49,730611.0,0.0,1025
1025,53,49,730630.0,0.0,1026
1026,13,176,730705.0,0.0,1027
1027,13,176,730748.0,0.0,1028
1028,13,176,730771.0,0.0,1029
1029,221,215,730804.0,0.0,1030
1030,13,176,730836.0,0.0,1031
1031,89,221,730849.0,0.0,1032
1032,49,176,730901.0,0.0,1033
1033,49,53,730919.0,0.0,1034
1034,13,176,730996.0,0.0,1035
1035,176,49,731018.0,0.0,1036
1036,53,49,731019.0,0.0,1037
1037,10,176,731068.0,0.0,1038
1038,49,176,731113.0,0.0,1039
1039,13,176,731132.0,0.0,1040
1040,13,176,731210.0,0.0,1041
1041,176,49,731217.0,0.0,1042
1042,13,176,731288.0,0.0,1043
1043,10,176,731298.0,0.0,1044
1044,49,176,731372.0,0.0,1045
1045,13,176,731373.0,0.0,1046
1046,49,53,731393.0,0.0,1047
1047,10,176,731430.0,0.0,1048
1048,176,49,731468.0,0.0,1049
1049,10,210,731468.0,0.0,1050
1050,13,176,731480.0,0.0,1051
1051,49,176,731579.0,0.0,1052
1052,104,67,731604.0,0.0,1053
1053,104,53,731693.0,0.0,1054
1054,13,176,731710.0,0.0,1055
1055,104,67,731728.0,0.0,1056
1056,176,49,731740.0,0.0,1057
1057,53,49,731764.0,0.0,1058
1058,104,67,731832.0,0.0,1059
1059,13,176,731839.0,0.0,1060
1060,13,176,731860.0,0.0,1061
1061,49,53,731988.0,0.0,1062
1062,49,176,732034.0,0.0,1063
1063,176,49,732119.0,0.0,1064
1064,49,176,732176.0,0.0,1065
1065,49,176,732202.0,0.0,1066
1066,10,176,732204.0,0.0,1067
1067,10,210,732213.0,0.0,1068
1068,176,49,732301.0,0.0,1069
1069,176,49,732381.0,0.0,1070
1070,221,49,732500.0,0.0,1071
1071,10,176,732500.0,0.0,1072
1072,49,176,732553.0,0.0,1073
1073,145,186,732574.0,0.0,1074
1074,176,49,732685.0,0.0,1075
1075,221,49,732697.0,0.0,1076
1076,49,176,732806.0,0.0,1077
1077,145,223,732886.0,0.0,1078
1078,221,49,732896.0,0.0,1079
1079,176,49,732901.0,0.0,1080
1080,221,49,732912.0,0.0,1081
1081,221,49,733078.0,0.0,1082
1082,49,176,733081.0,0.0,1083
1083,221,49,733114.0,0.0,1084
1084,176,49,733215.0,0.0,1085
1085,49,176,733236.0,0.0,1086
1086,221,49,733274.0,0.0,1087
1087,176,49,733301.0,0.0,1088
1088,145,196,733310.0,0.0,1089
1089,49,176,733341.0,0.0,1090
1090,192,238,733363.0,0.0,1091
1091,221,49,733396.0,0.0,1092
1092,176,49,733520.0,0.0,1093
1093,221,49,733577.0,0.0,1094
1094,49,176,733635.0,0.0,1095
1095,221,96,733703.0,0.0,1096
1096,96,169,733722.0,0.0,1097
1097,221,49,733771.0,0.0,1098
1098,177,199,733782.0,0.0,1099
1099,221,96,733804.0,0.0,1100
1100,192,176,733805.0,0.0,1101
1101,221,96,733838.0,0.0,1102
1102,177,202,733905.0,0.0,1103
1103,176,49,733907.0,0.0,1104
1104,176,192,733945.0,0.0,1105
1105,192,176,733961.0,0.0,1106
1106,49,176,733983.0,0.0,1107
1107,176,192,734017.0,0.0,1108
1108,176,49,734025.0,0.0,1109
1109,192,176,734054.0,0.0,1110
1110,145,89,734071.0,0.0,1111
1111,176,192,734072.0,0.0,1112
1112,221,49,734073.0,0.0,1113
1113,192,176,734105.0,0.0,1114
1114,176,192,734161.0,0.0,1115
1115,145,239,734197.0,0.0,1116
1116,192,176,734203.0,0.0,1117
1117,176,192,734259.0,0.0,1118
1118,221,96,734266.0,0.0,1119
1119,240,176,734280.0,0.0,1120
1120,145,241,734330.0,0.0,1121
1121,240,176,734390.0,0.0,1122
1122,240,237,734433.0,0.0,1123
1123,221,96,734505.0,0.0,1124
1124,221,49,734614.0,0.0,1125
1125,221,96,734655.0,0.0,1126
1126,13,91,734755.0,0.0,1127
1127,221,96,734866.0,0.0,1128
1128,145,24,734883.0,0.0,1129
1129,221,96,734940.0,0.0,1130
1130,4,133,734952.0,0.0,1131
1131,221,96,735514.0,0.0,1132
1132,221,96,735588.0,0.0,1133
1133,221,96,735848.0,0.0,1134
1134,104,53,735893.0,0.0,1135
1135,145,33,735968.0,0.0,1136
1136,221,49,735993.0,0.0,1137
1137,145,49,736135.0,0.0,1138
1138,37,223,736176.0,0.0,1139
1139,221,96,736206.0,0.0,1140
1140,89,145,736220.0,0.0,1141
1141,221,96,736287.0,0.0,1142
1142,221,96,736479.0,0.0,1143
1143,221,96,736679.0,0.0,1144
1144,145,49,737070.0,0.0,1145
1145,221,49,737351.0,0.0,1146
1146,145,49,737358.0,0.0,1147
1147,221,96,737365.0,0.0,1148
1148,221,96,737382.0,0.0,1149
1149,221,49,737407.0,0.0,1150
1150,10,145,737577.0,0.0,1151
1151,145,242,738542.0,0.0,1152
1152,104,145,738983.0,0.0,1153
1153,10,217,740627.0,0.0,1154
1154,195,243,742372.0,0.0,1155
1155,195,200,742444.0,0.0,1156
1156,195,210,742520.0,0.0,1157
1157,195,183,742583.0,0.0,1158
1158,33,145,760872.0,0.0,1159
1159,33,244,761188.0,0.0,1160
1160,205,242,765070.0,0.0,1161
1161,64,128,765625.0,0.0,1162
1162,228,145,766175.0,0.0,1163
1163,195,210,768688.0,0.0,1164
1164,169,96,769475.0,0.0,1165
1165,64,128,770088.0,0.0,1166
1166,45,215,770502.0,0.0,1167
1167,42,33,772602.0,0.0,1168
1168,10,245,773809.0,0.0,1169
1169,246,192,774009.0,0.0,1170
1170,229,98,774296.0,0.0,1171
1171,212,229,776619.0,0.0,1172
1172,212,247,776834.0,0.0,1173
1173,20,53,777045.0,0.0,1174
1174,234,89,777854.0,0.0,1175
1175,35,243,778150.0,0.0,1176
1176,20,234,778384.0,0.0,1177
1177,128,64,779628.0,0.0,1178
1178,144,33,779926.0,0.0,1179
1179,144,96,779975.0,0.0,1180
1180,10,236,780262.0,0.0,1181
1181,10,178,780289.0,0.0,1182
1182,64,128,780966.0,0.0,1183
1183,33,89,781004.0,0.0,1184
1184,212,234,781221.0,0.0,1185
1185,89,33,781741.0,0.0,1186
1186,33,89,781964.0,0.0,1187
1187,248,249,782046.0,0.0,1188
1188,249,248,782155.0,0.0,1189
1189,177,249,782336.0,0.0,1190
1190,177,249,782557.0,0.0,1191
1191,212,233,783396.0,0.0,1192
1192,89,33,783634.0,0.0,1193
1193,177,249,784074.0,0.0,1194
1194,177,64,784125.0,0.0,1195
1195,33,89,784165.0,0.0,1196
1196,250,64,784220.0,0.0,1197
1197,42,251,785027.0,0.0,1198
1198,42,249,785030.0,0.0,1199
1199,96,169,785039.0,0.0,1200
1200,42,252,785044.0,0.0,1201
1201,35,243,785341.0,0.0,1202
1202,177,73,785785.0,0.0,1203
1203,45,89,786986.0,0.0,1204
1204,104,178,787688.0,0.0,1205
1205,104,87,787811.0,0.0,1206
1206,13,169,788572.0,0.0,1207
1207,52,87,788728.0,0.0,1208
1208,213,253,789052.0,0.0,1209
1209,177,64,789144.0,0.0,1210
1210,42,98,789264.0,0.0,1211
1211,169,96,789389.0,0.0,1212
1212,250,64,789418.0,0.0,1213
1213,213,35,789448.0,0.0,1214
1214,213,253,789467.0,0.0,1215
1215,177,64,789473.0,0.0,1216
1216,213,253,789656.0,0.0,1217
1217,177,64,789757.0,0.0,1218
1218,213,35,789809.0,0.0,1219
1219,250,64,789959.0,0.0,1220
1220,213,35,790219.0,0.0,1221
1221,104,64,790325.0,0.0,1222
1222,145,248,790366.0,0.0,1223
1223,205,52,790387.0,0.0,1224
1224,104,64,790428.0,0.0,1225
1225,102,209,790462.0,0.0,1226
1226,213,35,790701.0,0.0,1227
1227,213,253,790794.0,0.0,1228
1228,54,254,792896.0,0.0,1229
1229,10,252,792939.0,0.0,1230
1230,165,9,794591.0,0.0,1231
1231,9,165,794683.0,0.0,1232
1232,213,35,795071.0,0.0,1233
1233,45,89,795265.0,0.0,1234
1234,45,49,795428.0,0.0,1235
1235,45,89,795461.0,0.0,1236
1236,45,49,795599.0,0.0,1237
1237,255,9,795641.0,0.0,1238
1238,9,255,795712.0,0.0,1239
1239,45,89,795865.0,0.0,1240
1240,255,9,795916.0,0.0,1241
1241,96,169,796054.0,0.0,1242
1242,255,9,796239.0,0.0,1243
1243,9,255,796386.0,0.0,1244
1244,255,9,796506.0,0.0,1245
1245,9,255,796560.0,0.0,1246
1246,255,9,796700.0,0.0,1247
1247,2,256,797984.0,0.0,1248
1248,104,257,799599.0,0.0,1249
1249,144,33,799676.0,0.0,1250
1250,205,258,800301.0,0.0,1251
1251,53,49,800642.0,0.0,1252
1252,259,77,800816.0,0.0,1253
1253,169,96,801294.0,0.0,1254
1254,260,261,801541.0,0.0,1255
1255,262,257,801611.0,0.0,1256
1256,20,53,801666.0,0.0,1257
1257,205,82,801834.0,0.0,1258
1258,20,53,801846.0,0.0,1259
1259,260,257,801926.0,0.0,1260
1260,52,261,802079.0,0.0,1261
1261,261,52,802204.0,0.0,1262
1262,205,263,802208.0,0.0,1263
1263,20,53,802266.0,0.0,1264
1264,104,261,802284.0,0.0,1265
1265,264,255,802299.0,0.0,1266
1266,264,255,802472.0,0.0,1267
1267,205,52,802517.0,0.0,1268
1268,261,52,802725.0,0.0,1269
1269,205,52,802854.0,0.0,1270
1270,42,257,803025.0,0.0,1271
1271,205,52,803028.0,0.0,1272
1272,205,52,803044.0,0.0,1273
1273,37,255,803068.0,0.0,1274
1274,205,52,803080.0,0.0,1275
1275,37,223,803105.0,0.0,1276
1276,205,52,803188.0,0.0,1277
1277,205,52,803214.0,0.0,1278
1278,205,52,803424.0,0.0,1279
1279,205,52,803464.0,0.0,1280
1280,63,216,803497.0,0.0,1281
1281,205,52,803620.0,0.0,1282
1282,265,159,803690.0,0.0,1283
1283,7,123,803724.0,0.0,1284
1284,205,52,804058.0,0.0,1285
1285,37,255,804143.0,0.0,1286
1286,37,7,804187.0,0.0,1287
1287,42,266,804214.0,0.0,1288
1288,205,52,804218.0,0.0,1289
1289,205,52,804459.0,0.0,1290
1290,37,7,804763.0,0.0,1291
1291,37,255,804810.0,0.0,1292
1292,261,52,804820.0,0.0,1293
1293,205,52,804833.0,0.0,1294
1294,37,223,804911.0,0.0,1295
1295,97,7,804981.0,0.0,1296
1296,205,52,804998.0,0.0,1297
1297,97,7,805056.0,0.0,1298
1298,257,260,805092.0,0.0,1299
1299,205,49,805104.0,0.0,1300
1300,37,255,805113.0,0.0,1301
1301,37,7,805131.0,0.0,1302
1302,205,52,805134.0,0.0,1303
1303,97,7,805154.0,0.0,1304
1304,37,7,805237.0,0.0,1305
1305,97,7,805245.0,0.0,1306
1306,205,52,805337.0,0.0,1307
1307,97,7,805403.0,0.0,1308
1308,205,52,805403.0,0.0,1309
1309,37,7,805472.0,0.0,1310
1310,37,255,805500.0,0.0,1311
1311,37,255,805526.0,0.0,1312
1312,205,49,805553.0,0.0,1313
1313,97,7,805698.0,0.0,1314
1314,212,252,805731.0,0.0,1315
1315,205,267,805860.0,0.0,1316
1316,205,52,805888.0,0.0,1317
1317,268,261,805909.0,0.0,1318
1318,268,257,805933.0,0.0,1319
1319,261,52,806021.0,0.0,1320
1320,261,268,806031.0,0.0,1321
1321,13,261,806040.0,0.0,1322
1322,264,192,806090.0,0.0,1323
1323,13,102,806183.0,0.0,1324
1324,205,49,806274.0,0.0,1325
1325,205,52,806314.0,0.0,1326
1326,205,267,806340.0,0.0,1327
1327,13,176,806395.0,0.0,1328
1328,205,49,806423.0,0.0,1329
1329,205,52,806608.0,0.0,1330
1330,52,268,806692.0,0.0,1331
1331,261,52,806704.0,0.0,1332
1332,205,49,806736.0,0.0,1333
1333,261,52,806776.0,0.0,1334
1334,269,150,806837.0,0.0,1335
1335,268,52,806847.0,0.0,1336
1336,190,9,807136.0,0.0,1337
1337,64,128,807216.0,0.0,1338
1338,52,268,807341.0,0.0,1339
1339,205,49,807464.0,0.0,1340
1340,205,222,807580.0,0.0,1341
1341,128,64,807673.0,0.0,1342
1342,205,49,807687.0,0.0,1343
1343,213,7,807759.0,0.0,1344
1344,205,49,807859.0,0.0,1345
1345,205,49,807902.0,0.0,1346
1346,268,52,808075.0,0.0,1347
1347,141,7,808115.0,0.0,1348
1348,13,176,808145.0,0.0,1349
1349,104,268,808151.0,0.0,1350
1350,205,49,808160.0,0.0,1351
1351,70,255,808257.0,0.0,1352
1352,213,35,808438.0,0.0,1353
1353,213,49,808540.0,0.0,1354
1354,104,268,808906.0,0.0,1355
1355,177,270,809008.0,0.0,1356
1356,205,49,809151.0,0.0,1357
1357,104,167,809309.0,0.0,1358
1358,20,266,809353.0,0.0,1359
1359,96,169,809495.0,0.0,1360
1360,213,255,809846.0,0.0,1361
1361,213,49,810044.0,0.0,1362
1362,177,271,810175.0,0.0,1363
1363,177,268,810203.0,0.0,1364
1364,213,49,810379.0,0.0,1365
1365,70,272,810380.0,0.0,1366
1366,213,49,810576.0,0.0,1367
1367,70,272,810590.0,0.0,1368
1368,70,272,810850.0,0.0,1369
1369,70,272,810921.0,0.0,1370
1370,273,274,810974.0,0.0,1371
1371,70,272,811005.0,0.0,1372
1372,49,257,811013.0,0.0,1373
1373,70,272,811089.0,0.0,1374
1374,275,49,811329.0,0.0,1375
1375,70,272,811367.0,0.0,1376
1376,275,49,811623.0,0.0,1377
1377,145,261,811766.0,0.0,1378
1378,104,266,811790.0,0.0,1379
1379,213,49,811877.0,0.0,1380
1380,264,223,811978.0,0.0,1381
1381,199,257,811989.0,0.0,1382
1382,104,271,812092.0,0.0,1383
1383,177,257,812287.0,0.0,1384
1384,213,49,812334.0,0.0,1385
1385,264,240,812384.0,0.0,1386
1386,213,49,812698.0,0.0,1387
1387,136,106,812898.0,0.0,1388
1388,264,240,813108.0,0.0,1389
1389,104,229,813116.0,0.0,1390
1390,213,49,813259.0,0.0,1391
1391,104,229,813310.0,0.0,1392
1392,205,49,813351.0,0.0,1393
1393,102,272,813564.0,0.0,1394
1394,102,35,813799.0,0.0,1395
1395,276,21,813870.0,0.0,1396
1396,104,229,813899.0,0.0,1397
1397,277,9,813899.0,0.0,1398
1398,21,276,813937.0,0.0,1399
1399,21,276,813946.0,0.0,1400
1400,102,35,813953.0,0.0,1401
1401,264,278,814122.0,0.0,1402
1402,264,278,814205.0,0.0,1403
1403,141,7,814497.0,0.0,1404
1404,10,136,814568.0,0.0,1405
1405,141,279,814601.0,0.0,1406
1406,10,136,815018.0,0.0,1407
1407,35,102,815140.0,0.0,1408
1408,128,261,815262.0,0.0,1409
1409,10,136,815311.0,0.0,1410
1410,102,69,815436.0,0.0,1411
1411,261,128,815514.0,0.0,1412
1412,104,53,815618.0,0.0,1413
1413,200,280,815694.0,0.0,1414
1414,200,261,815863.0,0.0,1415
1415,261,200,816125.0,0.0,1416
1416,261,128,816145.0,0.0,1417
1417,42,102,816455.0,0.0,1418
1418,64,128,816540.0,0.0,1419
1419,20,53,816625.0,0.0,1420
1420,42,281,816663.0,0.0,1421
1421,272,102,816775.0,0.0,1422
1422,69,102,816786.0,0.0,1423
1423,177,102,816811.0,0.0,1424
1424,261,128,816921.0,0.0,1425
1425,282,255,816983.0,0.0,1426
1426,42,281,817359.0,0.0,1427
1427,42,281,817408.0,0.0,1428
1428,278,69,817542.0,0.0,1429
1429,283,35,817542.0,0.0,1430
1430,177,284,817597.0,0.0,1431
1431,177,284,817603.0,0.0,1432
1432,42,281,817635.0,0.0,1433
1433,177,284,817673.0,0.0,1434
1434,177,284,817688.0,0.0,1435
1435,42,281,817903.0,0.0,1436
1436,177,249,818122.0,0.0,1437
1437,177,285,818221.0,0.0,1438
1438,177,167,818305.0,0.0,1439
1439,221,272,818358.0,0.0,1440
1440,42,271,818410.0,0.0,1441
1441,13,102,818441.0,0.0,1442
1442,221,68,818464.0,0.0,1443
1443,10,136,818470.0,0.0,1444
1444,13,102,818547.0,0.0,1445
1445,68,257,818687.0,0.0,1446
1446,13,102,818740.0,0.0,1447
1447,37,286,818816.0,0.0,1448
1448,13,102,819014.0,0.0,1449
1449,221,68,819123.0,0.0,1450
1450,287,222,819153.0,0.0,1451
1451,37,286,819886.0,0.0,1452
1452,37,286,819925.0,0.0,1453
1453,102,33,820202.0,0.0,1454
1454,190,133,821401.0,0.0,1455
1455,221,222,821584.0,0.0,1456
1456,221,222,821929.0,0.0,1457
1457,222,4,823791.0,0.0,1458
1458,182,181,823938.0,0.0,1459
1459,182,178,823949.0,0.0,1460
1460,182,178,823962.0,0.0,1461
1461,182,261,824366.0,0.0,1462
1462,261,288,825060.0,0.0,1463
1463,237,240,828597.0,0.0,1464
1464,261,182,834569.0,0.0,1465
1465,52,289,841868.0,0.0,1466
1466,216,52,843773.0,0.0,1467
1467,2,256,846769.0,0.0,1468
1468,80,167,846872.0,0.0,1469
1469,80,257,846998.0,0.0,1470
1470,80,261,847078.0,0.0,1471
1471,205,69,847630.0,0.0,1472
1472,290,136,847646.0,0.0,1473
1473,205,80,847673.0,0.0,1474
1474,205,277,847738.0,0.0,1475
1475,205,222,847750.0,0.0,1476
1476,205,272,847758.0,0.0,1477
1477,4,222,847883.0,0.0,1478
1478,59,200,848152.0,0.0,1479
1479,45,291,849158.0,0.0,1480
1480,28,222,850783.0,0.0,1481
1481,292,293,851443.0,0.0,1482
1482,70,294,851463.0,0.0,1483
1483,70,105,851507.0,0.0,1484
1484,10,261,852329.0,0.0,1485
1485,115,125,852546.0,0.0,1486
1486,200,59,853845.0,0.0,1487
1487,64,291,854361.0,0.0,1488
1488,33,292,855018.0,0.0,1489
1489,37,237,855186.0,0.0,1490
1490,37,292,855296.0,0.0,1491
1491,52,295,855572.0,0.0,1492
1492,37,237,857525.0,0.0,1493
1493,106,136,858221.0,0.0,1494
1494,212,229,859914.0,0.0,1495
1495,292,33,860251.0,0.0,1496
1496,212,261,860357.0,0.0,1497
1497,205,69,860743.0,0.0,1498
1498,205,277,860848.0,0.0,1499
1499,205,80,860869.0,0.0,1500
1500,296,297,860975.0,0.0,1501
1501,205,49,861250.0,0.0,1502
1502,212,289,861353.0,0.0,1503
1503,212,285,861403.0,0.0,1504
1504,205,289,861429.0,0.0,1505
1505,205,285,861557.0,0.0,1506
1506,295,52,861881.0,0.0,1507
1507,264,278,862024.0,0.0,1508
1508,7,222,862075.0,0.0,1509
1509,45,130,862763.0,0.0,1510
1510,298,192,863105.0,0.0,1511
1511,71,125,863313.0,0.0,1512
1512,33,292,864652.0,0.0,1513
1513,52,295,865778.0,0.0,1514
1514,54,292,866005.0,0.0,1515
1515,205,299,866325.0,0.0,1516
1516,295,52,866437.0,0.0,1517
1517,10,33,867183.0,0.0,1518
1518,10,178,867236.0,0.0,1519
1519,221,222,867669.0,0.0,1520
1520,290,221,868109.0,0.0,1521
1521,212,266,868327.0,0.0,1522
1522,222,4,869378.0,0.0,1523
1523,222,7,869565.0,0.0,1524
1524,222,212,870092.0,0.0,1525
1525,28,222,870309.0,0.0,1526
1526,278,35,870416.0,0.0,1527
1527,264,278,870737.0,0.0,1528
1528,278,300,871103.0,0.0,1529
1529,278,300,871198.0,0.0,1530
1530,301,53,871293.0,0.0,1531
1531,213,68,872168.0,0.0,1532
1532,278,51,872649.0,0.0,1533
1533,205,222,873462.0,0.0,1534
1534,205,182,873547.0,0.0,1535
1535,212,222,873812.0,0.0,1536
1536,141,125,873997.0,0.0,1537
1537,7,222,874054.0,0.0,1538
1538,185,33,874173.0,0.0,1539
1539,194,234,874174.0,0.0,1540
1540,33,185,874202.0,0.0,1541
1541,33,185,874324.0,0.0,1542
1542,33,185,874425.0,0.0,1543
1543,302,64,874478.0,0.0,1544
1544,33,185,874566.0,0.0,1545
1545,194,150,874693.0,0.0,1546
1546,290,9,874825.0,0.0,1547
1547,10,300,875105.0,0.0,1548
1548,141,125,875136.0,0.0,1549
1549,7,89,875219.0,0.0,1550
1550,303,139,875306.0,0.0,1551
1551,205,69,875417.0,0.0,1552
1552,289,52,876372.0,0.0,1553
1553,289,212,876426.0,0.0,1554
1554,229,212,876665.0,0.0,1555
1555,261,52,876677.0,0.0,1556
1556,261,200,876700.0,0.0,1557
1557,261,80,876724.0,0.0,1558
1558,261,212,876764.0,0.0,1559
1559,261,182,876864.0,0.0,1560
1560,64,302,876954.0,0.0,1561
1561,304,295,877439.0,0.0,1562
1562,205,69,877597.0,0.0,1563
1563,156,4,878237.0,0.0,1564
1564,206,305,878256.0,0.0,1565
1565,156,9,878748.0,0.0,1566
1566,278,253,879292.0,0.0,1567
1567,205,69,879337.0,0.0,1568
1568,213,212,879399.0,0.0,1569
1569,205,69,879697.0,0.0,1570
1570,205,69,879977.0,0.0,1571
1571,205,69,880124.0,0.0,1572
1572,289,51,880207.0,0.0,1573
1573,205,69,880263.0,0.0,1574
1574,102,33,880340.0,0.0,1575
1575,205,69,880622.0,0.0,1576
